OrderID,Customer_Name,Category,Sub_Category,City,Order_Date, Order_Year,Order_Month, Order_Quarter,Region,Sales,Discount,Profit,State
OD4378,Hussain,Fruits & Veggies,Organic Vegetables,Patna,2019-01-08,2019,Jan,Q1,East,1602,0.28,288.36,Bihar
OD4379,Peer,Oil & Masala,Masalas,New Delhi,2020-04-05,2020,Apr,Q2,North,1217,0.2,377.27,Delhi
OD4380,Ram,Snacks,Cookies,Unknown,2020-07-07,2020,Jul,Q3,Others,619,0.3,179.51,Andhra Pradesh
OD4381,James,Beverages,Health Drinks,Gurugram,2017-04-08,2017,Apr,Q2,North,2342,0.23,819.7,Haryana
OD4382,Vinne,Beverages,Health Drinks,Bengaluru,2017-04-04,2017,Apr,Q2,South,1880,0.35,770.8,Karnataka
OD4383,Willams,Oil & Masala,Spices,Lucknow,2018-10-11,2018,Oct,Q4,North,2284,0.16,776.56,Uttar Pradesh
OD4384,Arvind,Bakery,Biscuits,Amritsar,2019-12-08,2019,Dec,Q4,North,733,0.29,183.25,Punjab
OD4385,Sudeep,Fruits & Veggies,Fresh Fruits,Lucknow,2020-01-09,2020,Jan,Q1,North,1137,0.32,500.28,Uttar Pradesh
OD4386,Sundar,Fruits & Veggies,Organic Fruits,Dehradun,2019-10-10,2019,Oct,Q4,North,2251,0.1,112.55,Uttarakhand
OD4387,Kumar,Bakery,Biscuits,Lucknow,2017-04-04,2017,Apr,Q2,North,1838,0.18,771.96,Uttar Pradesh
OD4388,Krithika,"Eggs, Meat & Fish",Mutton,Unknown,2019-07-10,2019,Jul,Q3,Others,2411,0.31,554.53,Andhra Pradesh
OD4389,Krithika,"Eggs, Meat & Fish",Chicken,Bengaluru,2016-06-10,2016,Jun,Q2,South,506,0.21,192.28,Karnataka
OD4390,Jackson,Bakery,Biscuits,Lucknow,2017-05-09,2017,May,Q2,North,785,0.26,196.25,Uttar Pradesh
OD4391,Malik,Fruits & Veggies,Fresh Fruits,Mumbai,2019-01-07,2019,Jan,Q1,West,1937,0.12,561.73,Maharashtra
OD4392,Sundar,Beverages,Soft Drinks,New Delhi,2019-01-04,2019,Jan,Q1,North,1823,0.12,255.22,Delhi
OD4393,Ramesh,Oil & Masala,Spices,Amritsar,2019-12-02,2019,Dec,Q4,North,2350,0.32,446.5,Punjab
OD4394,Vinne,Bakery,Biscuits,Lucknow,2018-06-11,2018,Jun,Q2,North,1184,0.18,118.4,Uttar Pradesh
OD4395,Arvind,Fruits & Veggies,Organic Vegetables,Patna,2017-02-09,2017,Feb,Q1,East,2184,0.34,414.96,Bihar
OD4396,Ramesh,Bakery,Biscuits,Amritsar,2016-06-10,2016,Jun,Q2,North,798,0.16,231.42,Punjab
OD4397,Akash,Food Grains,Atta & Flour,Lucknow,2016-06-10,2016,Jun,Q2,North,1324,0.15,66.2,Uttar Pradesh
OD4398,Vidya,Beverages,Health Drinks,Lucknow,2017-05-09,2017,May,Q2,North,1207,0.35,265.54,Uttar Pradesh
OD4399,Sudha,Bakery,Biscuits,Lucknow,2019-01-06,2019,Jan,Q1,North,1125,0.3,101.25,Uttar Pradesh
OD4400,Peer,Fruits & Veggies,Fresh Fruits,Unknown,2020-02-11,2020,Feb,Q1,Others,2363,0.19,897.94,Andhra Pradesh
OD4401,Komal,Beverages,Health Drinks,Ranchi,2019-06-11,2019,Jun,Q2,East,1525,0.25,76.25,Jharkhand
OD4402,Aditi,Snacks,Chocolates,Bengaluru,2019-07-10,2019,Jul,Q3,South,1460,0.27,116.8,Karnataka
OD4403,Malik,Bakery,Cakes,Mumbai,2019-06-12,2019,Jun,Q2,West,1283,0.24,102.64,Maharashtra
OD4404,James,Oil & Masala,Masalas,Mumbai,2017-04-04,2017,Apr,Q2,West,2379,0.15,380.64,Maharashtra
OD4405,Alan,Bakery,Breads & Buns,Mumbai,2019-05-08,2019,May,Q2,West,1312,0.18,314.88,Maharashtra
OD4406,Ravi,Fruits & Veggies,Fresh Fruits,Unknown,2019-12-11,2019,Dec,Q4,Others,1312,0.16,91.84,Andhra Pradesh
OD4407,Ridhesh,Bakery,Biscuits,Mumbai,2019-02-08,2019,Feb,Q1,West,763,0.14,160.23,Maharashtra
OD4408,Veronica,"Eggs, Meat & Fish",Fish,Lucknow,2019-04-11,2019,Apr,Q2,North,2164,0.14,584.28,Uttar Pradesh
OD4409,Suresh,Food Grains,Rice,Dehradun,2017-05-09,2017,May,Q2,North,918,0.17,64.26,Uttarakhand
OD4410,Krithika,Fruits & Veggies,Organic Vegetables,Kochi,2020-04-09,2020,Apr,Q2,South,2002,0.29,900.9,Kerala
OD4411,Sharon,Oil & Masala,Edible Oil & Ghee,Gurugram,2017-09-08,2017,Sep,Q3,North,697,0.19,271.83,Haryana
OD4412,Anu,"Eggs, Meat & Fish",Fish,Lucknow,2019-05-08,2019,May,Q2,North,791,0.15,110.74,Uttar Pradesh
OD4413,Arvind,"Eggs, Meat & Fish",Chicken,Patna,2017-04-08,2017,Apr,Q2,East,2390,0.19,215.1,Bihar
OD4414,Mathew,Fruits & Veggies,Organic Fruits,Patna,2019-04-11,2019,Apr,Q2,East,2094,0.13,439.74,Bihar
OD4415,Ravi,Bakery,Biscuits,Lucknow,2017-09-05,2017,Sep,Q3,North,2092,0.19,732.2,Uttar Pradesh
OD4416,Hussain,"Eggs, Meat & Fish",Mutton,Shimla,2017-01-08,2017,Jan,Q1,North,1537,0.15,537.95,Himachal Pradesh
OD4417,Hussain,Oil & Masala,Spices,Patna,2019-03-09,2019,Mar,Q1,East,1436,0.18,143.6,Bihar
OD4418,Sheeba,Beverages,Soft Drinks,Gurugram,2017-04-08,2017,Apr,Q2,North,1129,0.18,451.6,Haryana
OD4419,Verma,"Eggs, Meat & Fish",Chicken,Amritsar,2020-06-04,2020,Jun,Q2,North,1256,0.34,326.56,Punjab
OD4420,Krithika,Beverages,Soft Drinks,Patna,2017-01-08,2017,Jan,Q1,East,2265,0.12,453,Bihar
OD4421,Mathew,Beverages,Health Drinks,Ahmedabad,2017-03-09,2017,Mar,Q1,West,1030,0.11,309,Gujarat
OD4422,Shah,Food Grains,Dals & Pulses,Gurugram,2019-01-06,2019,Jan,Q1,North,2452,0.19,269.72,Haryana
OD4423,Anu,Food Grains,Organic Staples,Mumbai,2017-04-04,2017,Apr,Q2,West,2445,0.11,415.65,Maharashtra
OD4424,Muneer,Food Grains,Dals & Pulses,Unknown,2017-02-09,2017,Feb,Q1,Others,1436,0.34,373.36,Andhra Pradesh
OD4425,Arutra,"Eggs, Meat & Fish",Eggs,New Delhi,2020-02-10,2020,Feb,Q1,North,806,0.18,40.3,Delhi
OD4426,Veronica,Fruits & Veggies,Fresh Vegetables,Bengaluru,2017-01-08,2017,Jan,Q1,South,1932,0.15,463.68,Karnataka
OD4427,Sudha,Bakery,Breads & Buns,Bhopal,2017-03-11,2017,Mar,Q1,Central,1117,0.3,413.29,Madhya Pradesh
OD4428,James,Oil & Masala,Spices,Bhopal,2016-09-10,2016,Sep,Q3,Central,1990,0.25,139.3,Madhya Pradesh
OD4429,Vinne,Food Grains,Dals & Pulses,Amritsar,2017-11-06,2017,Nov,Q4,North,1720,0.25,688,Punjab
OD4430,Anu,Snacks,Cookies,Lucknow,2016-08-08,2016,Aug,Q3,North,1797,0.25,628.95,Uttar Pradesh
OD4431,Willams,Beverages,Health Drinks,Amritsar,2017-01-06,2017,Jan,Q1,North,1957,0.17,215.27,Punjab
OD4432,Aditi,Beverages,Soft Drinks,Dehradun,2017-02-12,2017,Feb,Q1,North,2181,0.1,479.82,Uttarakhand
OD4433,Ramesh,Snacks,Chocolates,Unknown,2019-03-03,2019,Mar,Q1,Others,1596,0.28,383.04,Andhra Pradesh
OD4434,Yusuf,"Eggs, Meat & Fish",Mutton,Bengaluru,2016-05-03,2016,May,Q2,South,1864,0.23,801.52,Karnataka
OD4435,Suresh,"Eggs, Meat & Fish",Eggs,Mumbai,2016-10-11,2016,Oct,Q4,West,2092,0.1,271.96,Maharashtra
OD4436,Vince,Beverages,Health Drinks,Kochi,2017-08-04,2017,Aug,Q3,South,1169,0.33,409.15,Kerala
OD4437,Shah,Beverages,Health Drinks,Bhopal,2016-05-03,2016,May,Q2,Central,1997,0.31,678.98,Madhya Pradesh
OD4438,Peer,"Eggs, Meat & Fish",Mutton,Gurugram,2016-08-08,2016,Aug,Q3,North,1823,0.14,565.13,Haryana
OD4439,Yadav,Fruits & Veggies,Fresh Vegetables,Lucknow,2019-06-09,2019,Jun,Q2,North,775,0.33,178.25,Uttar Pradesh
OD4440,Willams,"Eggs, Meat & Fish",Chicken,Mumbai,2016-10-11,2016,Oct,Q4,West,1625,0.2,276.25,Maharashtra
OD4441,Verma,Fruits & Veggies,Fresh Fruits,Unknown,2016-05-03,2016,May,Q2,Others,1845,0.16,202.95,Andhra Pradesh
OD4442,Akash,Oil & Masala,Spices,Ahmedabad,2018-03-10,2018,Mar,Q1,West,803,0.27,216.81,Gujarat
OD4443,Yadav,Oil & Masala,Spices,Mumbai,2020-02-11,2020,Feb,Q1,West,2448,0.34,930.24,Maharashtra
OD4444,Rumaiza,"Eggs, Meat & Fish",Mutton,Unknown,2019-06-09,2019,Jun,Q2,Others,1220,0.23,500.2,Andhra Pradesh
OD4445,Veronica,Snacks,Chocolates,Gurugram,2017-09-08,2017,Sep,Q3,North,1923,0.34,653.82,Haryana
OD4446,Ridhesh,Food Grains,Rice,Mumbai,2016-09-11,2016,Sep,Q3,West,699,0.33,90.87,Maharashtra
OD4447,Hafiz,Beverages,Soft Drinks,Lucknow,2017-01-06,2017,Jan,Q1,North,930,0.1,399.9,Uttar Pradesh
OD4448,Rumaiza,Beverages,Soft Drinks,Mumbai,2016-05-03,2016,May,Q2,West,2199,0.18,571.74,Maharashtra
OD4449,Krithika,Fruits & Veggies,Organic Vegetables,Jaipur,2016-09-03,2016,Sep,Q3,West,1103,0.16,463.26,Rajasthan
OD4450,Vinne,"Eggs, Meat & Fish",Fish,Unknown,2016-10-11,2016,Oct,Q4,Others,1244,0.21,236.36,Andhra Pradesh
OD4451,Arutra,Food Grains,Organic Staples,Shimla,2017-06-05,2017,Jun,Q2,North,876,0.15,289.08,Himachal Pradesh
OD4452,Verma,"Eggs, Meat & Fish",Chicken,Ranchi,2016-09-03,2016,Sep,Q3,East,2326,0.26,209.34,Jharkhand
OD4453,Alan,Bakery,Cakes,Ranchi,2016-07-08,2016,Jul,Q3,East,1951,0.16,195.1,Jharkhand
OD4454,Vinne,Food Grains,Rice,Amritsar,2016-09-11,2016,Sep,Q3,North,1802,0.19,774.86,Punjab
OD4455,Aditi,Beverages,Health Drinks,Ahmedabad,2017-10-03,2017,Oct,Q4,West,1708,0.1,341.6,Gujarat
OD4456,James,"Eggs, Meat & Fish",Mutton,Amritsar,2016-09-03,2016,Sep,Q3,North,2439,0.24,902.43,Punjab
OD4457,Malik,"Eggs, Meat & Fish",Eggs,Jaipur,2019-07-05,2019,Jul,Q3,West,1760,0.11,334.4,Rajasthan
OD4458,Mathew,Fruits & Veggies,Organic Fruits,Lucknow,2016-05-08,2016,May,Q2,North,767,0.21,268.45,Uttar Pradesh
OD4459,Sabeela,Bakery,Biscuits,Gurugram,2017-03-12,2017,Mar,Q1,North,950,0.22,161.5,Haryana
OD4460,Rumaiza,Beverages,Health Drinks,Unknown,2019-06-09,2019,Jun,Q2,Others,2130,0.34,447.3,Andhra Pradesh
OD4461,Arutra,Fruits & Veggies,Organic Vegetables,Shimla,2016-05-03,2016,May,Q2,North,1258,0.26,440.3,Himachal Pradesh
OD4462,Rumaiza,Fruits & Veggies,Organic Fruits,Mumbai,2016-10-11,2016,Oct,Q4,West,745,0.35,208.6,Maharashtra
OD4463,Ravi,Bakery,Biscuits,Jaipur,2016-09-03,2016,Sep,Q3,West,1472,0.13,588.8,Rajasthan
OD4464,Ram,Beverages,Soft Drinks,Shimla,2017-01-06,2017,Jan,Q1,North,1806,0.18,144.48,Himachal Pradesh
OD4465,Jackson,Snacks,Chocolates,Ranchi,2016-05-08,2016,May,Q2,East,761,0.27,312.01,Jharkhand
OD4466,Harish,Fruits & Veggies,Fresh Fruits,Dehradun,2019-06-09,2019,Jun,Q2,North,645,0.19,277.35,Uttarakhand
OD4467,Sudha,Fruits & Veggies,Organic Vegetables,Lucknow,2016-09-10,2016,Sep,Q3,North,2044,0.14,633.64,Uttar Pradesh
OD4468,Arutra,Beverages,Soft Drinks,Ahmedabad,2017-01-06,2017,Jan,Q1,West,540,0.34,156.6,Gujarat
OD4469,Surya,Oil & Masala,Masalas,Shimla,2018-03-10,2018,Mar,Q1,North,1137,0.13,295.62,Himachal Pradesh
OD4470,Suresh,Oil & Masala,Edible Oil & Ghee,Gurugram,2019-06-05,2019,Jun,Q2,North,1705,0.25,289.85,Haryana
OD4471,Mathew,Fruits & Veggies,Organic Vegetables,Mumbai,2016-09-11,2016,Sep,Q3,West,1287,0.26,218.79,Maharashtra
OD4472,Muneer,Oil & Masala,Spices,Ahmedabad,2016-09-04,2016,Sep,Q3,West,560,0.21,145.6,Gujarat
OD4473,Sabeela,Oil & Masala,Masalas,Unknown,2018-03-10,2018,Mar,Q1,Others,1113,0.31,300.51,Andhra Pradesh
OD4474,Adavan,Snacks,Cookies,Ranchi,2016-05-08,2016,May,Q2,East,1698,0.26,577.32,Jharkhand
OD4475,Krithika,"Eggs, Meat & Fish",Fish,Bengaluru,2019-06-09,2019,Jun,Q2,South,1669,0.16,500.7,Karnataka
OD4476,Vidya,Snacks,Noodles,Dehradun,2018-01-07,2018,Jan,Q1,North,862,0.27,370.66,Uttarakhand
OD4477,Ganesh,Food Grains,Rice,Kochi,2019-06-05,2019,Jun,Q2,South,1672,0.12,518.32,Kerala
OD4478,Muneer,Fruits & Veggies,Fresh Fruits,Jaipur,2017-09-08,2017,Sep,Q3,West,503,0.1,130.78,Rajasthan
OD4479,Malik,Beverages,Soft Drinks,Ahmedabad,2019-09-03,2019,Sep,Q3,West,528,0.26,105.6,Gujarat
OD4480,Veena,Fruits & Veggies,Fresh Fruits,Shimla,2018-01-09,2018,Jan,Q1,North,1575,0.11,425.25,Himachal Pradesh
OD4481,Shree,"Eggs, Meat & Fish",Mutton,Lucknow,2016-09-03,2016,Sep,Q3,North,1646,0.3,329.2,Uttar Pradesh
OD4482,Arvind,Bakery,Breads & Buns,Unknown,2019-03-06,2019,Mar,Q1,Others,2048,0.13,512,Andhra Pradesh
OD4483,Sudeep,Fruits & Veggies,Organic Fruits,Shimla,2017-12-03,2017,Dec,Q4,North,2440,0.28,780.8,Himachal Pradesh
OD4484,Peer,Food Grains,Rice,Mumbai,2019-01-05,2019,Jan,Q1,West,1602,0.23,496.62,Maharashtra
OD4485,Adavan,Snacks,Cookies,Mumbai,2016-08-09,2016,Aug,Q3,West,1724,0.29,293.08,Maharashtra
OD4486,Muneer,Beverages,Soft Drinks,Unknown,2018-02-05,2018,Feb,Q1,Others,2045,0.27,490.8,Andhra Pradesh
OD4487,Hafiz,Beverages,Health Drinks,New Delhi,2020-04-09,2020,Apr,Q2,North,1061,0.3,456.23,Delhi
OD4488,Sharon,Bakery,Breads & Buns,Mumbai,2017-04-09,2017,Apr,Q2,West,1019,0.27,305.7,Maharashtra
OD4489,Veena,"Eggs, Meat & Fish",Mutton,Hyderabad,2019-12-04,2019,Dec,Q4,South,1694,0.15,508.2,Telangana
OD4490,Haseena,Snacks,Chocolates,Unknown,2020-03-10,2020,Mar,Q1,Others,2246,0.24,336.9,Andhra Pradesh
OD4491,Sheeba,Snacks,Chocolates,Lucknow,2018-10-09,2018,Oct,Q4,North,1714,0.33,119.98,Uttar Pradesh
OD4492,Vidya,"Eggs, Meat & Fish",Mutton,Mumbai,2018-02-03,2018,Feb,Q1,West,902,0.1,324.72,Maharashtra
OD4493,Verma,"Eggs, Meat & Fish",Fish,New Delhi,2019-08-10,2019,Aug,Q3,North,1539,0.15,661.77,Delhi
OD4494,Aditi,Fruits & Veggies,Organic Fruits,Ranchi,2018-03-12,2018,Mar,Q1,East,611,0.35,85.54,Jharkhand
OD4495,Krithika,Food Grains,Dals & Pulses,Shimla,2017-06-06,2017,Jun,Q2,North,1079,0.12,53.95,Himachal Pradesh
OD4496,Sharon,Food Grains,Organic Staples,Lucknow,2019-03-08,2019,Mar,Q1,North,725,0.18,188.5,Uttar Pradesh
OD4497,James,"Eggs, Meat & Fish",Fish,Mumbai,2019-03-06,2019,Mar,Q1,West,2339,0.21,514.58,Maharashtra
OD4498,Vidya,"Eggs, Meat & Fish",Eggs,Gurugram,2018-08-11,2018,Aug,Q3,North,1805,0.17,812.25,Haryana
OD4499,Shah,Oil & Masala,Spices,Unknown,2017-05-04,2017,May,Q2,Others,1287,0.14,244.53,Andhra Pradesh
OD4500,Harish,Fruits & Veggies,Organic Fruits,Lucknow,2020-02-06,2020,Feb,Q1,North,2430,0.16,631.8,Uttar Pradesh
OD4501,Sharon,Food Grains,Rice,Unknown,2018-02-05,2018,Feb,Q1,Others,755,0.26,302,Andhra Pradesh
OD4502,Ridhesh,Bakery,Cakes,Mumbai,2019-12-11,2019,Dec,Q4,West,1342,0.29,93.94,Maharashtra
OD4503,Vidya,Oil & Masala,Spices,Shimla,2020-03-10,2020,Mar,Q1,North,1594,0.29,669.48,Himachal Pradesh
OD4504,Esther,Fruits & Veggies,Organic Vegetables,Ranchi,2019-03-06,2019,Mar,Q1,East,2177,0.21,653.1,Jharkhand
OD4505,Arutra,Fruits & Veggies,Organic Vegetables,Hyderabad,2017-06-12,2017,Jun,Q2,South,1379,0.2,137.9,Telangana
OD4506,Vinne,Beverages,Soft Drinks,Lucknow,2017-06-12,2017,Jun,Q2,North,1504,0.25,240.64,Uttar Pradesh
OD4507,Surya,Bakery,Breads & Buns,Lucknow,2017-04-09,2017,Apr,Q2,North,1555,0.33,684.2,Uttar Pradesh
OD4508,Mathew,Snacks,Chocolates,Unknown,2019-04-05,2019,Apr,Q2,Others,814,0.14,293.04,Andhra Pradesh
OD4509,Ram,Oil & Masala,Spices,Shimla,2016-04-12,2016,Apr,Q2,North,1444,0.27,418.76,Himachal Pradesh
OD4510,Ram,Beverages,Health Drinks,Patna,2017-07-03,2017,Jul,Q3,East,639,0.23,146.97,Bihar
OD4511,Peer,Food Grains,Dals & Pulses,Patna,2018-01-09,2018,Jan,Q1,East,1154,0.21,138.48,Bihar
OD4512,Yusuf,Oil & Masala,Edible Oil & Ghee,Mumbai,2016-08-01,2016,Aug,Q3,West,755,0.14,37.75,Maharashtra
OD4513,Jackson,Snacks,Chocolates,Lucknow,2018-05-05,2018,May,Q2,North,674,0.32,141.54,Uttar Pradesh
OD4514,Alan,Snacks,Noodles,Dehradun,2018-02-05,2018,Feb,Q1,North,2306,0.25,507.32,Uttarakhand
OD4515,Verma,Bakery,Biscuits,Lucknow,2018-01-09,2018,Jan,Q1,North,1221,0.26,231.99,Uttar Pradesh
OD4516,Yadav,"Eggs, Meat & Fish",Chicken,Gurugram,2018-02-05,2018,Feb,Q1,North,1397,0.29,419.1,Haryana
OD4517,Haseena,Beverages,Health Drinks,Shimla,2020-03-10,2020,Mar,Q1,North,1985,0.27,277.9,Himachal Pradesh
OD4518,Komal,Oil & Masala,Spices,Kochi,2019-05-12,2019,May,Q2,South,1143,0.26,102.87,Kerala
OD4519,Ramesh,Snacks,Cookies,Bhopal,2019-12-11,2019,Dec,Q4,Central,795,0.34,286.2,Madhya Pradesh
OD4520,Jackson,"Eggs, Meat & Fish",Eggs,Hyderabad,2018-07-03,2018,Jul,Q3,South,1429,0.16,314.38,Telangana
OD4521,Anu,Snacks,Noodles,Dehradun,2019-04-10,2019,Apr,Q2,North,2299,0.35,942.59,Uttarakhand
OD4522,Yusuf,Beverages,Soft Drinks,Lucknow,2019-05-12,2019,May,Q2,North,524,0.29,178.16,Uttar Pradesh
OD4523,Haseena,Beverages,Health Drinks,Shimla,2018-01-09,2018,Jan,Q1,North,540,0.15,86.4,Himachal Pradesh
OD4524,Vinne,"Eggs, Meat & Fish",Mutton,Kochi,2020-03-05,2020,Mar,Q1,South,1813,0.18,507.64,Kerala
OD4525,Sundar,Bakery,Biscuits,Unknown,2018-05-05,2018,May,Q2,Others,2364,0.21,307.32,Andhra Pradesh
OD4526,Alan,Beverages,Soft Drinks,Gurugram,2019-04-11,2019,Apr,Q2,North,2215,0.16,708.8,Haryana
OD4527,Rumaiza,Food Grains,Dals & Pulses,Shimla,2018-02-05,2018,Feb,Q1,North,1167,0.21,245.07,Himachal Pradesh
OD4528,Vidya,"Eggs, Meat & Fish",Chicken,Mumbai,2020-04-03,2020,Apr,Q2,West,1463,0.24,424.27,Maharashtra
OD4529,Ravi,Snacks,Chocolates,Ranchi,2017-06-11,2017,Jun,Q2,East,1385,0.33,138.5,Jharkhand
OD4530,Aditi,Oil & Masala,Spices,Mumbai,2016-02-03,2016,Feb,Q1,West,794,0.2,269.96,Maharashtra
OD4531,Aditi,Bakery,Cakes,Lucknow,2018-09-07,2018,Sep,Q3,North,1852,0.24,703.76,Uttar Pradesh
OD4532,Shah,Snacks,Noodles,Dehradun,2019-11-01,2019,Nov,Q4,North,2399,0.16,815.66,Uttarakhand
OD4533,Willams,Food Grains,Organic Staples,Jaipur,2018-11-12,2018,Nov,Q4,West,2060,0.18,885.8,Rajasthan
OD4534,Arvind,Fruits & Veggies,Organic Fruits,Shimla,2016-12-12,2016,Dec,Q4,North,1752,0.12,297.84,Himachal Pradesh
OD4535,Krithika,Beverages,Health Drinks,Lucknow,2020-04-07,2020,Apr,Q2,North,1520,0.22,243.2,Uttar Pradesh
OD4536,Suresh,Fruits & Veggies,Organic Vegetables,Amritsar,2017-09-08,2017,Sep,Q3,North,527,0.3,94.86,Punjab
OD4537,Yadav,Beverages,Soft Drinks,Lucknow,2019-05-12,2019,May,Q2,North,769,0.22,115.35,Uttar Pradesh
OD4538,Verma,Food Grains,Atta & Flour,Kochi,2017-02-11,2017,Feb,Q1,South,735,0.23,95.55,Kerala
OD4539,Verma,Food Grains,Atta & Flour,Mumbai,2019-02-12,2019,Feb,Q1,West,767,0.11,314.47,Maharashtra
OD4540,Sundar,Fruits & Veggies,Fresh Vegetables,Unknown,2017-01-04,2017,Jan,Q1,Others,2262,0.31,1017.9,Andhra Pradesh
OD4541,Ram,Bakery,Biscuits,Unknown,2016-02-02,2016,Feb,Q1,Others,729,0.25,313.47,Andhra Pradesh
OD4542,Ridhesh,Beverages,Health Drinks,Ahmedabad,2020-06-04,2020,Jun,Q2,West,810,0.18,194.4,Gujarat
OD4543,Vince,Beverages,Health Drinks,Lucknow,2019-07-09,2019,Jul,Q3,North,1539,0.29,200.07,Uttar Pradesh
OD4544,Ram,Food Grains,Rice,Unknown,2017-06-09,2017,Jun,Q2,Others,1947,0.12,739.86,Andhra Pradesh
OD4545,Aditi,Bakery,Cakes,Lucknow,2018-10-08,2018,Oct,Q4,North,1640,0.34,688.8,Uttar Pradesh
OD4546,Hussain,Snacks,Cookies,Dehradun,2019-07-12,2019,Jul,Q3,North,2315,0.11,625.05,Uttarakhand
OD4547,Hafiz,Snacks,Noodles,Bhopal,2019-03-10,2019,Mar,Q1,Central,1571,0.3,157.1,Madhya Pradesh
OD4548,Yadav,Beverages,Soft Drinks,Hyderabad,2018-11-12,2018,Nov,Q4,South,2376,0.12,974.16,Telangana
OD4549,Veena,"Eggs, Meat & Fish",Eggs,Lucknow,2020-01-03,2020,Jan,Q1,North,2149,0.14,537.25,Uttar Pradesh
OD4550,Ram,Snacks,Chocolates,Lucknow,2019-05-08,2019,May,Q2,North,1419,0.32,454.08,Uttar Pradesh
OD4551,Arutra,Fruits & Veggies,Fresh Vegetables,Shimla,2018-01-04,2018,Jan,Q1,North,517,0.15,41.36,Himachal Pradesh
OD4552,Shree,Oil & Masala,Spices,Dehradun,2018-11-12,2018,Nov,Q4,North,661,0.18,171.86,Uttarakhand
OD4553,Ram,Bakery,Biscuits,Unknown,2016-04-11,2016,Apr,Q2,Others,1604,0.14,529.32,Andhra Pradesh
OD4554,Amrish,Bakery,Breads & Buns,Bhopal,2018-02-10,2018,Feb,Q1,Central,1252,0.23,212.84,Madhya Pradesh
OD4555,Shah,Food Grains,Dals & Pulses,Mumbai,2018-01-09,2018,Jan,Q1,West,607,0.34,91.05,Maharashtra
OD4556,Ramesh,"Eggs, Meat & Fish",Eggs,Mumbai,2019-05-08,2019,May,Q2,West,1645,0.18,180.95,Maharashtra
OD4557,Vidya,Food Grains,Rice,Mumbai,2016-02-03,2016,Feb,Q1,West,1349,0.2,364.23,Maharashtra
OD4558,Akash,Oil & Masala,Edible Oil & Ghee,New Delhi,2016-01-05,2016,Jan,Q1,North,851,0.25,221.26,Delhi
OD4559,Yadav,Bakery,Biscuits,Dehradun,2017-06-05,2017,Jun,Q2,North,1988,0.34,377.72,Uttarakhand
OD4560,Akash,Beverages,Health Drinks,Dehradun,2017-07-03,2017,Jul,Q3,North,841,0.32,168.2,Uttarakhand
OD4561,Mathew,Food Grains,Dals & Pulses,Ranchi,2018-09-08,2018,Sep,Q3,East,548,0.27,186.32,Jharkhand
OD4562,Shah,Bakery,Cakes,Kochi,2016-08-09,2016,Aug,Q3,South,1559,0.19,592.42,Kerala
OD4563,Anu,Beverages,Soft Drinks,Lucknow,2019-02-09,2019,Feb,Q1,North,1511,0.11,120.88,Uttar Pradesh
OD4564,Jackson,Bakery,Cakes,Dehradun,2016-09-11,2016,Sep,Q3,North,920,0.33,340.4,Uttarakhand
OD4565,Esther,Snacks,Noodles,Ranchi,2018-08-09,2018,Aug,Q3,East,2142,0.16,706.86,Jharkhand
OD4566,Sheeba,Fruits & Veggies,Organic Vegetables,Lucknow,2018-11-12,2018,Nov,Q4,North,1616,0.16,129.28,Uttar Pradesh
OD4567,Amrish,"Eggs, Meat & Fish",Fish,Jaipur,2020-01-12,2020,Jan,Q1,West,854,0.19,324.52,Rajasthan
OD4568,Arutra,Oil & Masala,Edible Oil & Ghee,Unknown,2019-04-03,2019,Apr,Q2,Others,1466,0.25,557.08,Andhra Pradesh
OD4569,Arvind,Fruits & Veggies,Fresh Fruits,New Delhi,2017-03-08,2017,Mar,Q1,North,1083,0.2,379.05,Delhi
OD4570,Komal,"Eggs, Meat & Fish",Mutton,Bengaluru,2018-03-12,2018,Mar,Q1,South,2365,0.1,709.5,Karnataka
OD4571,Mathew,"Eggs, Meat & Fish",Mutton,Ahmedabad,2018-11-12,2018,Nov,Q4,West,1602,0.22,448.56,Gujarat
OD4572,Krithika,"Eggs, Meat & Fish",Mutton,Kochi,2016-12-11,2016,Dec,Q4,South,2002,0.21,700.7,Kerala
OD4573,Sundar,Bakery,Biscuits,Lucknow,2019-02-12,2019,Feb,Q1,North,1920,0.11,864,Uttar Pradesh
OD4574,Veronica,Oil & Masala,Edible Oil & Ghee,Lucknow,2017-06-09,2017,Jun,Q2,North,504,0.31,70.56,Uttar Pradesh
OD4575,Veena,Bakery,Cakes,Gurugram,2016-02-02,2016,Feb,Q1,North,1929,0.2,173.61,Haryana
OD4576,Sudha,Fruits & Veggies,Fresh Vegetables,Unknown,2019-04-03,2019,Apr,Q2,Others,1207,0.14,120.7,Andhra Pradesh
OD4577,Veronica,Bakery,Cakes,New Delhi,2018-04-09,2018,Apr,Q2,North,745,0.14,298,Delhi
OD4578,Hafiz,Bakery,Breads & Buns,Kochi,2019-12-01,2019,Dec,Q4,South,549,0.27,153.72,Kerala
OD4579,Vidya,Oil & Masala,Spices,Bengaluru,2019-02-12,2019,Feb,Q1,South,1536,0.32,491.52,Karnataka
OD4580,Roshan,Fruits & Veggies,Fresh Fruits,Lucknow,2019-07-09,2019,Jul,Q3,North,2433,0.18,486.6,Uttar Pradesh
